id;parent_id;level;userName;userDisplay;likes;text;date;Duygu;Alt Duygu
1899403404402688316;1899066396778119343;1;bilmisukala001;Bilmişukala;0;siz de onu…;10.03.2025;Nötr;Nötr
1899406361911312426;1899066396778119343;1;YUSUFARIK54;Yusuf;0;Kısas şart. Aynen satırla onun vurduğu yerlere vurarak öldüreceksin.;10.03.2025;Pozitif;Empati
1899409382481236386;1899069007103209830;2;cofferdam_;cofferdam;0;Ya abla allah aşkına yaa, kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
1899410718396465371;1899066396778119343;1;kameramanbey;KAMERAMAN;0;Bir erkek bir kadına nasıl bağırabilir, nasıl dövebilir, eli nasıl kalkar, ya nasıl öldürebilir nasıl??? Çıldırmamak elde değil kafayı yiyeceğim. Ulan gücünüz kadına mı yetiyor piç oğlu piçler;10.03.2025;Pozitif;Öfke
1899415333837906198;1899082760054026432;2;ilkdu_;ilknur;0;kadınların pire kadar değeri yok onun gözünde..;10.03.2025;Nötr;Suçlama
1899418784416329792;1899069007103209830;2;cofferdam_;cofferdam;0;Ya abla allah aşkına yaa, kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
1899448835446816821;1899066396778119343;1;acelyasengull;AÇELYA;1;Neden katille yan yana mutlu pozunu koyuyorsunuz?;10.03.2025;Pozitif;Suçlama
1899449870433304847;1899070985606729783;2;reikininicinden;Işığın;3;Mikrobik bir akıl hastalığı değil! Yaptırımı olan cezalar olmadığı, hayatının kararacağı bi adaletle yargılanmayacağını bildikleri için bunları yapıyorlar. Nasılsa ‘erkekliğime laf söyledi, adam değilsin dedi, beni tahrik etti’ diyip 3-5 gün sonra dışarı çıkacakları için..;10.03.2025;Pozitif;Suçlama
1899475235566481461;1899449870433304847;3;O zgurSiir;siir özgür;1;Mecazen yazdım zaten de asıl problem, ahlâkın olmayışı! Ceza da olmayınca sonuç bu oluyor!;10.03.2025;Pozitif;Suçlama
1899503639422529813;1899107916054929629;2;bazenmutlubazen;Bidebayili;0;Kalbinin pisliği yüzüne yansımış nur gibi gencecik kadın olmus suan bunun mu derdindesin? İnsan olduruluyor ya tipten bahsediyorsun evet tipine göre her şeyine göre yargılanmalı.;10.03.2025;Pozitif;Empati
1899517545947808000;1899066396778119343;1;4reria;4reria;0;her gün farkli bir cinayet millet olarak sasiramiyoruz bile artik,ne kadar aci.Allah rahmet eylesin;10.03.2025;Pozitif;Empati
1899544343481868341;1899066396778119343;1;EmirTurgutAli;AlTuEm;0;Sonra derler ki GORUCU USULÜ iğrenç bişey...oysa en sagilik evlilik USULÜ!;10.03.2025;Nötr;Nötr
1899553534757966305;1899107916054929629;2;bazenmutlubazen;Bidebayili;0;Kalbinin pisliği yüzüne yansımış nur gibi gencecik kadın olmus suan bunun mu derdindesin? İnsan olduruluyor ya tipten bahsediyorsun evet tipine göre her şeyine göre yargılanmalı.;10.03.2025;Nötr;Nötr
1899571892689723428;1899066396778119343;1;Lalune938734241;Lalune;0;Daha beter bir şekilde ölür inşallah;10.03.2025;Pozitif;Empati
1899617046251413943;1899067632092946911;2;Anka181818;asli;0;Ay Allah aşkına herşeyi şu maddiyata http://xn--balamayn-zkb86b.ne alakası var.bu katil pisliklerin bahaneye ihtiyacı yok.onlar için herşey bahane.;10.03.2025;Pozitif;İğrenme
1899618693069631613;1899089382788718649;2;Anka181818;asli;0;O caniler eminim çok iyi manipülatörlerdir.tribünlere iyi oynarlar.sevgili olana yada evlenene kadar çoğu kendini belli etmiyormuş.Rabbim karşılaştırmasın.;10.03.2025;Pozitif;İğrenme
1899627622025285888;1899066396778119343;1;gknqds84rz;Neco;0;Dexter morgan gerçek olsa;10.03.2025;Nötr;Nötr
1899636646082978202;1899089382788718649;2;AydemirKifayet;KiFAYET;0;Çünkü erkekler çok güzel sahnelere oynuyor. erkekler ruhuna makyaj yapıyor. Allah iyi insanlarla karşılaştırsın tüm kadınları;10.03.2025;Pozitif;Empati
1899846503767666771;1899066396778119343;1;TSunami613485;Yiğit;0;Bu işin içinde metanfetanim yoksa hiç bir şey bilmiyorum..;10.03.2025;Nötr;Suçlama
1900039542335320422;1899066396778119343;1;Yusuf01081959;Yusuf;0;Ruh hastası katil😡🤬🤬🤬🤬🥲🥲🥲🥲;13.03.2025;Pozitif;Öfke
1900060182563991909;1899066396778119343;1;egosantriknick;Biricik;0;Sağlık sektöründe çalışan insandan bir adım geri dururum. 6 sene okuması da farketmez.;13.03.2025;Nötr;Suçlama
1900073086243750148;1899206409608163791;2;kemalkusundas;kemal;1;bos yapma bi s.o.g. adam rızası yok diye kac ay küs kalmis kizla.. yeni nesil boyle. naparsan yap anlamiyor gozleri kor oluyor.. izin vermese zaten kacip gidecek;13.03.2025;Nötr;Nötr
1900107254449181011;1899066396778119343;1;TulayBera;Tülay;0;Kopek de insan da ayni. Neticede olen insan.;13.03.2025;Nötr;Nötr
1900107452047065447;1899206409608163791;2;TulayBera;Tülay;0;Adami dinlemedin mi. Razi degildim diyor.;13.03.2025;Nötr;Nötr
1900107534909722963;1899206792057589799;2;TulayBera;Tülay;0;Adami dinlemedin mi , razi degildim diyor;13.03.2025;Pozitif;Nötr
1900107652694151173;1900073086243750148;2;TulayBera;Tülay;1;Kesinlikle. Nerde kro manyak hastalar var onu buluyorlar;13.03.2025;Negatif;Suçlama
1900184164285993014;1899066396778119343;1;serapakin571;§erap;0;İnsanlar nasıl evlensin herkes psikopat olmuş;13.03.2025;Nötr;Umutsuzluk
1900194068098887876;1899206961218138134;2;denizyamanyeni1;zeytinci;0;Bir sus ya;13.03.2025;Nötr;Nötr
1944726897880924459;null;0;@pusholder;Kullanıcı 1;5808;Eyüpsultan’da yol kenarına bırakılan bir valizin içinde cesedi bulunan üniversite öğrencisi Ayşe Tokyaz’ın, sevgilisi eski polis C.K. tarafından öldürüldüğü belirlendi. Cinayetin ardından C.K.’nın, kan lekelerini gizlemek için evi kırmızıya boyadığı öne sürüldü. (DHA);Mon, 14 Jul 2025 11:53:18 GMT;Nötr;Nötr
1944732081583423813;1944726897880924459;1;@Taylan1020;Kullanıcı 2;2300;Kızım adı soyadı açık kızı öldüren katilin adı soyadı kapalı, neyi koruyosunuz olum siz;Mon, 14 Jul 2025 12:13:54 GMT;Pozitif;Öfke
1944786220187271443;1944732081583423813;2;@Muzdarip11;Kullanıcı 3;915;--- C.K değil Cemil Koç diyeceksiniz.. şerefsizi şu şekilde afişe edeceksiniz ...;Mon, 14 Jul 2025 15:49:01 GMT;Pozitif;Öfke
1944736180190277804;1944726897880924459;1;@daenerys_mrs;Kullanıcı 4;327;Polis Akademilerini kapat sonra saçma bir geçişle her tipten adamı polis yap. Ne olacak ki başka;Mon, 14 Jul 2025 12:30:11 GMT;Nötr;Umutsuzluk
1944728581432541502;1944726897880924459;1;@Zaya1907;Kullanıcı 5;155;Nasıl Bir Psikopatsınız Amq. Yolda Yürürken Karınca Bile Gördüğümüzde, Ayağımızı Yukarı Dik Kaldırıyoruz Candır Diye, Bunlar İnsan Değil Allah Belasını Versin.;Mon, 14 Jul 2025 11:59:59 GMT;Pozitif;Empati
1944801849569132587;1944726897880924459;1;@SedefGler333035;Kullanıcı 6;89;Katledilen yavrularımızın ismi yazılıyor katillerin ismi korunma altında çünkü katil hakları pardon insan hakları dimi yazıklar olsun geldiğimiz insan haklarına ahımızda can verin;Mon, 14 Jul 2025 16:51:08 GMT;Pozitif;Umutsuzluk
1944727088218493032;1944726897880924459;1;@aomgvip;Kullanıcı 7;83;yan amınakpduğum ülkesi yan;Mon, 14 Jul 2025 11:54:03 GMT;Pozitif;Umutsuzluk
1944771216633454631;1944726897880924459;1;@KIRMIZI1481;Kullanıcı 8;43;Nüfuslu bir ailen yoksa seni sahipsiz görürlerse başına her türlü işi getirirler, rahmetli kızın babası bilmem nerenin şubesinin müdürü olsaydı bu mahluk yedi sülalemden hesap sorarlar der kızın yanına yanaşmazdı.;Mon, 14 Jul 2025 14:49:24 GMT;Pozitif;Umutsuzluk
1944726960787071090;1944726897880924459;1;@pisikoloq;Kullanıcı 9;41;Orospu Çocukları.;Mon, 14 Jul 2025 11:53:33 GMT;Pozitif;Öfke
1944730641972523431;1944726897880924459;1;@esinsrp35;Kullanıcı 10;28;"Allah gerçekten kadınların yardımcısı olsun. Doktoru, polisi, zengini, fakiri fark etmiyor; kadınlara her şeyi yapma hakkını kendinde gören bu zihniyet nasıl yok edilecek? Yeter artık!";Mon, 14 Jul 2025 12:08:11 GMT;Pozitif;Empati
1944727026759258140;1944726897880924459;1;@eness_tsc;Kullanıcı 11;26;Kadınları rahat bırakın be caniler;Mon, 14 Jul 2025 11:53:49 GMT;Pozitif;Öfke
1944755829493682374;1944726897880924459;1;@YUSUF_29KLC;Kullanıcı 12;15;Seküler yaşam tarzı kadınlarımızı öldürüyor. Derhal şeriat şimdi şeriat.;Mon, 14 Jul 2025 13:48:16 GMT;Nötr;Suçlama
1944758615287406843;1944755829493682374;2;@yessirol;Kullanıcı 13;5;--- Bu adamın geçmişinde kadınlara şiddet uygulaması varmış zaten. Şeriat gelse de gitse de, bu psikopatlar değişmez.;Mon, 14 Jul 2025 13:56:22 GMT;Nötr;Umutsuzluk
1944762345678901234;1944755829493682374;2;@glayglay1;Kullanıcı 14;3;--- Şeriatı savunanlar, kadın cinayetlerini meşrulaştırmaya çalışıyor. Utanın!;Mon, 14 Jul 2025 14:02:45 GMT;Pozitif;Öfke
1944778901234567890;1944762345678901234;3;@yigitlerinElif;Kullanıcı 15;1;----- Şeriat zulüm değil, adalettir. Bu cinayetler modernitenin eseri.;Mon, 14 Jul 2025 14:30:12 GMT;Nötr;Suçlama
1944781234567890123;1944755829493682374;2;@cenegamzelii;Kullanıcı 16;35;--- Senin gibiler kadın cinayetlerinin hem sebebi, hem bahanesi şeriat falan değil, önce sen susturulmalısın;Mon, 14 Jul 2025 14:15:30 GMT;Nötr;Suçlama
1944794567890123456;1944781234567890123;3;@Ali_KARAKOC_;Kullanıcı 17;2;----- İdam getirilsin, cinayetler bitsin. Şeriat mı modernite mi değil, ceza sistemi.;Mon, 14 Jul 2025 14:45:67 GMT;Pozitif;Suçlama
1944807890123456789;1944726897880924459;1;@MarcoBastenVan9;Kullanıcı 18;12;Şimdi psikopatlar bu cinayeti işliyor. Senin dediğin şey geldiğinde ise bunu işlemek bir lütufmuş gibi davranılacak;Mon, 14 Jul 2025 16:20:34 GMT;Nötr;Umutsuzluk
1944812345678901234;1944726897880924459;1;@unfairdeaths;Kullanıcı 19;8;ne anlatıyosun mk andavalı ahmet, kadını öldürmüşler hala zırvalıyosun burda kes sesini;Mon, 14 Jul 2025 16:45:12 GMT;Pozitif;Öfke
1944825678901234567;1944726897880924459;1;@yasaklisite;Kullanıcı 20;1;Bu amın evladı 38 yaşında var tip de yok ne sik var da bu gibilerine yüz veriliyor;Mon, 14 Jul 2025 17:10:56 GMT;Nötr;Öfke
1944839012345678901;1944726897880924459;1;@Sahragl53;Kullanıcı 21;0;#AyseTokyazİcinAdalet;Mon, 14 Jul 2025 17:35:23 GMT;Pozitif;Empati
1944842345678901234;1944839012345678901;2;@NilhanBerberog;Kullanıcı 22;0;--- Koruma Aklama Yasayı uygula #AyşeTokyazİçinAdalet;Mon, 14 Jul 2025 18:00:45 GMT;Pozitif;Empati
1944855678901234567;1944726897880924459;1;@BTovbekar94760;Kullanıcı 23;0;İdaaammmmmmm;Mon, 14 Jul 2025 18:25:67 GMT;Pozitif;Öfke
1944869012345678901;1944726897880924459;1;@turksh313131;Kullanıcı 24;1;Tür' sorunu oe bide polis yaa cildirmalik;Mon, 14 Jul 2025 18:50:12 GMT;Pozitif;Öfke
1944882345678901234;1944726897880924459;1;@denizce1;Kullanıcı 25;1;dün bu haberi görünce çok üzüldüm,ikizi Esra anlattı olayı daha da üzüldüm nolcak nasıl korunucaz bilmiyorum Allah'a emanet bi şekilde yaşıyoruz..Allah sabır versin inşallah 🤲🏻;Mon, 14 Jul 2025 19:15:34 GMT;Pozitif;Empati
1944895678901234567;1944726897880924459;1;@MHK2934;Kullanıcı 26;0;Olm nasıl bir cani hale geliyorsunuz Allah belanızı versin sizin;Mon, 14 Jul 2025 19:40:56 GMT;Pozitif;Empati
1944909012345678901;1944726897880924459;1;@Oynikusa;Kullanıcı 27;1;#cemilkoctutuklansin;Mon, 14 Jul 2025 20:06:18 GMT;Pozitif;Suçlama
1944922345678901234;1944726897880924459;1;@Murat170918;Kullanıcı 28;0;Senin için var olduğunu düşünürler mesela;Mon, 14 Jul 2025 20:31:40 GMT;Nötr;Nötr
1944935678901234567;1944726897880924459;1;@cagataykeskinnn;Kullanıcı 29;0;Polis değil o ç atılmış polislikten;Mon, 14 Jul 2025 20:56:02 GMT;Pozitif;Öfke
1944949012345678901;1944726897880924459;1;@hawsagi;Kullanıcı 30;0;CEMİL KOÇ ŒLER CEMİL KOÇ ARTIK BU SİKTİMİN HABERLERİNDE KATİLİN TAM ADI VE FOTOSU OLSUN SİKEYİM YAPACAĞINIZ HABERİ;Mon, 14 Jul 2025 21:21:24 GMT;Pozitif;Öfke
1944962345678901234;1944726897880924459;1;@griyolgezer;Kullanıcı 31;2;Şeriat devletinin polisi. İslam şeriatine göre yaşamayan kadınlara “cariye” gözüyle bakıyorlar.Şeriat devletinin verdiği güvenle bunu yapıyorlar. “Ya İslam’a göre yaşarsınız, ya da sonunuz bu olur.” diyorlar.Kadınlar! Askerlerden, polislerden, Cumhur teröristlerinden uzak durun!;Mon, 14 Jul 2025 21:46:46 GMT;Nötr;Suçlama
1944975678901234567;1944726897880924459;1;@asumanturannn;Kullanıcı 32;1;Ahmet sapalagi koycam kafana simdi;Mon, 14 Jul 2025 22:12:08 GMT;Nötr;Öfke
1944989012345678901;1944726897880924459;1;@jasmineSoun;Kullanıcı 33;0;#BebekKatiliPolis;Mon, 14 Jul 2025 22:37:30 GMT;Pozitif;Suçlama
1945002345678901234;1944726897880924459;1;@murat_m62313;Kullanıcı 34;0;Modernikle ne alakasi var sen önce beyin ameliyatı ol napcan şeriat falan;Mon, 14 Jul 2025 23:02:52 GMT;Nötr;Öfke
1945015678901234567;1944726897880924459;1;@Jokerinizz_;Kullanıcı 35;0;Öldürülen kızın fotoğrafını paylaşıp adını soyadını yazıyorsunuz, cani piç katilin adını c.k. diye yazıp fotoğrafını paylaşmıyorsunuz. Haberciliğe bak amk;Mon, 14 Jul 2025 23:28:14 GMT;Pozitif;Öfke
1945029012345678901;1944726897880924459;1;@gozel56489;Kullanıcı 36;0;Polisler görevleri dışında her şey yapıyor.Bir dur demek gerekiyor o polislere verilen paraya yazık haramdır.;Mon, 14 Jul 2025 23:53:36 GMT;Pozitif;Öfke
1945042345678901234;1944726897880924459;1;@kizilbaslikurt;Kullanıcı 37;0;Polisi hocası doktoru işçisi işsizi abisi babası kocası komşusu yoldan geçeni .. Ne zaman biteceksiniz amk canileri ne zaman adalet tecelli edecek;Wed, 15 Jul 2025 00:18:58 GMT;Pozitif;Umutsuzluk
1945055678901234567;1944726897880924459;1;@premmses1i;Kullanıcı 38;0;Evi dahi kormızıya boyucak kadr vahşet;Wed, 15 Jul 2025 00:44:20 GMT;Nötr;Suçlama
1945069012345678901;1944726897880924459;1;@o_ooffline;Kullanıcı 39;0;Sonuçta polislik yapmış ama ? Hiç olmasın amk;Wed, 15 Jul 2025 01:09:42 GMT;Nötr;Suçlama
1945082345678901234;1944726897880924459;1;@Abdulhamid01842;Kullanıcı 40;1;Aciz erkek deyip lütfen olayı basitleştirmeyin bu düpedüz orospu çoçukluğu;Wed, 15 Jul 2025 01:35:04 GMT;Pozitif;Öfke
1945095678901234567;1944726897880924459;1;@ajelya80;Kullanıcı 41;1;Her tipten adam polis olunca böyle olur işte;Wed, 15 Jul 2025 02:00:26 GMT;Nötr;Suçlama
1945109012345678901;1944726897880924459;1;@NisanurSaf16150;Kullanıcı 42;8;C.K değil cemil koç!!!;Wed, 15 Jul 2025 02:25:48 GMT;Pozitif;Suçlama
1945122345678901234;1944726897880924459;1;@BACK_BERII;Kullanıcı 43;0;Kız 21 adam 40 yaşında genç kızlar aklınızı başınıza toplayın 40 yaşında azgın Tekeler Allah tan korkun çocuğunuz yaşında insanlarla ne işiniz var sizin ahlaksız lar 😡🤬;Wed, 15 Jul 2025 02:51:10 GMT;Pozitif;Suçlama
1945135678901234567;1944726897880924459;1;@_turkan_00;Kullanıcı 44;0;@grok ne düşünüyorsun knk;Wed, 15 Jul 2025 03:16:32 GMT;Nötr;Nötr
1945149012345678901;1944726897880924459;1;@melekthesad;Kullanıcı 45;0;C.K ne? Nedir bu faili koruma çabası? Maktüllerin yedi sülalesine kadar paylaşıp failin adını soyadını bile neden vermiyorsunuz ya?;Wed, 15 Jul 2025 03:41:54 GMT;Pozitif;Suçlama
1945162345678901234;1944726897880924459;1;@zelalfatosss;Kullanıcı 46;2;Katilleri tanıyoruz. Rolleri değişiyor: Biri polis, biri sevgili, biri eş, biri abi… Ortak olan tek şey: Cezasızlık ve suskunluk. En korkuncu da bu zaten. Cinayet değilmiş gibi yaşamak.;Wed, 15 Jul 2025 04:07:16 GMT;Pozitif;Umutsuzluk
1945175678901234567;1944726897880924459;1;@altnsyvhd;Kullanıcı 47;0;Haksız tahrik indirimi verirler utanmazlar;Wed, 15 Jul 2025 04:32:38 GMT;Nötr;Umutsuzluk
1945189012345678901;1944726897880924459;1;@baran638876;Kullanıcı 48;2;Yemin ederim tam isabet etmişsin karşılarında güçlü rakip yok herşeyi yapar ama olsa tırnağına bile zarar vermezler;Wed, 15 Jul 2025 05:00:00 GMT;Nötr;Umutsuzluk
1945202345678901234;1944726897880924459;1;@mustafa_do2123;Kullanıcı 49;1;Oluk oluk bir orospu çocuğusun;Wed, 15 Jul 2025 05:25:22 GMT;Pozitif;Öfke
1945215678901234567;1944726897880924459;1;@idilarikannn;Kullanıcı 50;0;Siz ne kansız pislik insanlarsınız ya hiç mi utanmanız yok ya;Wed, 15 Jul 2025 05:50:44 GMT;Pozitif;Öfke
1945229012345678901;1944726897880924459;1;@yigitlerinElif;Kullanıcı 51;0;Şeriat Allahın koyduğu kanunlardır korkacagınzbısey degıldır O kullarına zulmetmez bılmeyenlern kuralları bızı bu hale getrdı ALLAHın kurallarındn mahrum kaldkça zarardayz Allah yarattığına yol gösterdı ama bırısı cıktı oraya karısmasın buraya karısmasn nereye karıssın bu şeriat;Wed, 15 Jul 2025 06:16:06 GMT;Nötr;Nötr
1945242345678901234;1944726897880924459;1;@murat_m62313;Kullanıcı 52;0;Modernikle ne alakasi var sen önce beyin ameliyatı ol napcan şeriat falan;Wed, 15 Jul 2025 06:41:28 GMT;Nötr;Nötr
1945255678901234567;1944726897880924459;1;@Jokerinizz_;Kullanıcı 53;0;Öldürülen kızın fotoğrafını paylaşıp adını soyadını yazıyorsunuz, cani piç katilin adını c.k. diye yazıp fotoğrafını paylaşmıyorsunuz. Haberciliğe bak amk;Wed, 15 Jul 2025 07:06:50 GMT;Pozitif;Öfke
1945269012345678901;1944726897880924459;1;@gozel56489;Kullanıcı 54;0;Polisler görevleri dışında her şey yapıyor.Bir dur demek gerekiyor o polislere verilen paraya yazık haramdır.;Wed, 15 Jul 2025 07:32:12 GMT;Pozitif;Öfke
1945282345678901234;1944726897880924459;1;@kizilbaslikurt;Kullanıcı 55;0;Polisi hocası doktoru işçisi işsizi abisi babası kocası komşusu yoldan geçeni .. Ne zaman biteceksiniz amk canileri ne zaman adalet tecelli edecek;Wed, 15 Jul 2025 07:57:34 GMT;Pozitif;Umutsuzluk
1945295678901234567;1944726897880924459;1;@premmses1i;Kullanıcı 56;0;Evi dahi kormızıya boyucak kadr vahşet;Wed, 15 Jul 2025 08:22:56 GMT;Nötr;Suçlama
1945309012345678901;1944726897880924459;1;@o_ooffline;Kullanıcı 57;0;Sonuçta polislik yapmış ama ? Hiç olmasın amk;Wed, 15 Jul 2025 08:48:18 GMT;Nötr;Nötr
1945322345678901234;1944726897880924459;1;@Abdulhamid01842;Kullanıcı 58;0;Onlarda hemfikiriz hala işin içinde olan biri olarak söyleyebilirim ki çok yoğun şartlar altında eziliyorlar;Wed, 15 Jul 2025 09:13:40 GMT;Nötr;Nötr
1945335678901234567;1944726897880924459;1;@ajelya80;Kullanıcı 59;0;Her tipten adam polis olunca böyle olur işte;Wed, 15 Jul 2025 09:39:02 GMT;Nötr;Suçlama
1945349012345678901;1944726897880924459;1;@NisanurSaf16150;Kullanıcı 60;0;C.K değil cemil koç!!!;Wed, 15 Jul 2025 10:04:24 GMT;Pozitif;Suçlama
1945362345678901234;1944726897880924459;1;@BACK_BERII;Kullanıcı 61;0;Kız 21 adam 40 yaşında genç kızlar aklınızı başınıza toplayın 40 yaşında azgın Tekeler Allah tan korkun çocuğunuz yaşında insanlarla ne işiniz var sizin ahlaksız lar 😡🤬;Wed, 15 Jul 2025 10:29:46 GMT;Pozitif;Öfke
1945375678901234567;1944726897880924459;1;@_turkan_00;Kullanıcı 62;0;@grok ne düşünüyorsun knk;Wed, 15 Jul 2025 10:55:08 GMT;Nötr;Nötr
1945389012345678901;1944726897880924459;1;@melekthesad;Kullanıcı 63;0;C.K ne? Nedir bu faili koruma çabası? Maktüllerin yedi sülalesine kadar paylaşıp failin adını soyadını bile neden vermiyorsunuz ya?;Wed, 15 Jul 2025 11:20:30 GMT;Pozitif;Öfke
1945402345678901234;1944726897880924459;1;@zelalfatosss;Kullanıcı 64;0;Katilleri tanıyoruz. Rolleri değişiyor: Biri polis, biri sevgili, biri eş, biri abi… Ortak olan tek şey: Cezasızlık ve suskunluk. En korkuncu da bu zaten. Cinayet değilmiş gibi yaşamak.;Wed, 15 Jul 2025 11:45:52 GMT;Pozitif;Umutsuzluk
1945415678901234567;1944726897880924459;1;@altnsyvhd;Kullanıcı 65;0;Haksız tahrik indirimi verirler utanmazlar;Wed, 15 Jul 2025 12:11:14 GMT;Pozitif;Umutsuzluk
1945429012345678901;1944726897880924459;1;@baran638876;Kullanıcı 66;0;Yemin ederim tam isabet etmişsin karşılarında güçlü rakip yok herşeyi yapar ama olsa tırnağına bile zarar vermezler;Wed, 15 Jul 2025 12:36:36 GMT;Nötr;Öfke
1945442345678901234;1944726897880924459;1;@mustafa_do2123;Kullanıcı 67;0;Oluk oluk bir orospu çocuğusun;Wed, 15 Jul 2025 13:01:58 GMT;Pozitif;Öfke
1945455678901234567;1944726897880924459;1;@idilarikannn;Kullanıcı 68;0;Siz ne kansız pislik insanlarsınız ya hiç mi utanmanız yok ya;Wed, 15 Jul 2025 13:27:20 GMT;Pozitif;Öfke
1945469012345678901;1944726897880924459;1;@yigitlerinElif;Kullanıcı 69;0;Şeriat Allahın koyduğu kanunlardır korkacagınzbısey degıldır O kullarına zulmetmez bılmeyenlern kuralları bızı bu hale getrdı ALLAHın kurallarındn mahrum kaldkça zarardayz Allah yarattığına yol gösterdı ama bırısı cıktı oraya karısmasın buraya karısmasn nereye karıssın bu şeriat;Wed, 15 Jul 2025 13:52:42 GMT;Nötr;Nötr
1945482345678901234;1944726897880924459;1;@murat_m62313;Kullanıcı 70;0;Modernikle ne alakasi var sen önce beyin ameliyatı ol napcan şeriat falan;Wed, 15 Jul 2025 14:18:04 GMT;Nötr;Nötr
1945495678901234567;1944726897880924459;1;@Jokerinizz_;Kullanıcı 71;0;Öldürülen kızın fotoğrafını paylaşıp adını soyadını yazıyorsunuz, cani piç katilin adını c.k. diye yazıp fotoğrafını paylaşmıyorsunuz. Haberciliğe bak amk;Wed, 15 Jul 2025 14:43:26 GMT;Pozitif;Suçlama
1945509012345678901;1944726897880924459;1;@gozel56489;Kullanıcı 72;0;Polisler görevleri dışında her şey yapıyor.Bir dur demek gerekiyor o polislere verilen paraya yazık haramdır.;Wed, 15 Jul 2025 15:08:48 GMT;Pozitif;Suçlama
1945522345678901234;1944726897880924459;1;@kizilbaslikurt;Kullanıcı 73;0;Polisi hocası doktoru işçisi işsizi abisi babası kocası komşusu yoldan geçeni .. Ne zaman biteceksiniz amk canileri ne zaman adalet tecelli edecek;Wed, 15 Jul 2025 15:34:10 GMT;Pozitif;Umutsuzluk
1945535678901234567;1944726897880924459;1;@premmses1i;Kullanıcı 74;0;Evi dahi kormızıya boyucak kadr vahşet;Wed, 15 Jul 2025 15:59:32 GMT;Nötr;Şok
1945549012345678901;1944726897880924459;1;@o_ooffline;Kullanıcı 75;0;Sonuçta polislik yapmış ama ? Hiç olmasın amk;Wed, 15 Jul 2025 16:24:54 GMT;Nötr;Nötr
1945562345678901234;1944726897880924459;1;@Abdulhamid01842;Kullanıcı 76;0;La adam polis değil eski polis meslekten ihraç edildi;Wed, 15 Jul 2025 16:50:16 GMT;Nötr;Nötr
1945575678901234567;1944726897880924459;1;@ajelya80;Kullanıcı 77;0;Her tipten adam polis olunca böyle olur işte;Wed, 15 Jul 2025 17:15:38 GMT;Nötr;Suçlama
1945589012345678901;1944726897880924459;1;@NisanurSaf16150;Kullanıcı 78;0;C.K değil cemil koç!!!;Wed, 15 Jul 2025 17:41:00 GMT;Pozitif;Suçlama
1945602345678901234;1944726897880924459;1;@BACK_BERII;Kullanıcı 79;0;Kız 21 adam 40 yaşında genç kızlar aklınızı başınıza toplayın 40 yaşında azgın Tekeler Allah tan korkun çocuğunuz yaşında insanlarla ne işiniz var sizin ahlaksız lar 😡🤬;Wed, 15 Jul 2025 18:06:22 GMT;Pozitif;Suçlama
1945615678901234567;1944726897880924459;1;@_turkan_00;Kullanıcı 80;0;@grok ne düşünüyorsun knk;Wed, 15 Jul 2025 18:31:44 GMT;Nötr;Nötr
1945629012345678901;1944726897880924459;1;@melekthesad;Kullanıcı 81;0;C.K ne? Nedir bu faili koruma çabası? Maktüllerin yedi sülalesine kadar paylaşıp failin adını soyadını bile neden vermiyorsunuz ya?;Wed, 15 Jul 2025 18:57:06 GMT;Pozitif;Suçlama
1945642345678901234;1944726897880924459;1;@zelalfatosss;Kullanıcı 82;0;Katilleri tanıyoruz. Rolleri değişiyor: Biri polis, biri sevgili, biri eş, biri abi… Ortak olan tek şey: Cezasızlık ve suskunluk. En korkuncu da bu zaten. Cinayet değilmiş gibi yaşamak.;Wed, 15 Jul 2025 19:22:28 GMT;Pozitif;Umutsuzluk
1945655678901234567;1944726897880924459;1;@altnsyvhd;Kullanıcı 83;0;Haksız tahrik indirimi verirler utanmazlar;Wed, 15 Jul 2025 19:47:50 GMT;Pozitif;Umutsuzluk
1945669012345678901;1944726897880924459;1;@baran638876;Kullanıcı 84;0;Yemin ederim tam isabet etmişsin karşılarında güçlü rakip yok herşeyi yapar ama olsa tırnağına bile zarar vermezler;Wed, 15 Jul 2025 20:13:12 GMT;Nötr;Umutsuzluk
1945682345678901234;1944726897880924459;1;@mustafa_do2123;Kullanıcı 85;0;Oluk oluk bir orospu çocuğusun;Wed, 15 Jul 2025 20:38:34 GMT;Pozitif;Öfke
1945695678901234567;1944726897880924459;1;@idilarikannn;Kullanıcı 86;0;Siz ne kansız pislik insanlarsınız ya hiç mi utanmanız yok ya;Wed, 15 Jul 2025 21:03:56 GMT;Pozitif;Öfke
1945709012345678901;1944726897880924459;1;@yigitlerinElif;Kullanıcı 87;0;Şeriat Allahın koyduğu kanunlardır korkacagınzbısey degıldır O kullarına zulmetmez bılmeyenlern kuralları bızı bu hale getrdı ALLAHın kurallarındn mahrum kaldkça zarardayz Allah yarattığına yol gösterdı ama bırısı cıktı oraya karısmasın buraya karısmasn nereye karıssın bu şeriat;Wed, 15 Jul 2025 21:29:18 GMT;Nötr;Nötr
